timestamp,log_text,log_level
2024-12-16 23:38:20.866216,Backup job completed successfully.,INFO
2024-12-12 10:58:55.866220,Deployment deployment-7 scaled to production replicas.,INFO
2024-12-11 01:51:47.866222,High memory usage detected in pod frontend-pod.,WARNING
2024-12-11 07:04:41.866225,Deployment deployment-8 failed to roll out successfully.,ERROR
2024-12-11 22:48:55.866227,Slow response time observed for pod db-pod.,WARNING
2024-12-14 05:52:36.866230,Slow response time observed for pod api-server.,WARNING
2024-12-16 04:16:29.866233,DiskPressure condition detected on node node-4.,WARNING
2024-12-12 04:13:17.866235,Node node-2 is ready for scheduling.,INFO
2024-12-11 20:15:59.866238,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 01:26:40.866240,High memory usage detected in pod frontend-pod.,WARNING
2024-12-16 17:24:48.866242,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-15 17:42:36.866245,Deployment deployment-2 scaled to kube-system replicas.,INFO
2024-12-14 05:07:36.866248,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-15 04:59:15.866251,DiskPressure condition detected on node node-3.,WARNING
2024-12-11 22:47:41.866254,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-17 11:40:37.866256,Slow response time observed for pod nginx-pod.,WARNING
2024-12-16 02:39:01.866259,Node node-5 is ready for scheduling.,INFO
2024-12-15 10:04:18.866262,Deployment deployment-7 failed to roll out successfully.,ERROR
2024-12-14 22:49:24.866264,High memory usage detected in pod nginx-pod.,WARNING
2024-12-14 05:13:49.866267,Slow response time observed for pod nginx-pod.,WARNING
2024-12-13 05:01:02.866269,DiskPressure condition detected on node node-2.,WARNING
2024-12-13 04:00:56.866272,Node node-4 is ready for scheduling.,INFO
2024-12-16 07:09:17.866275,Node node-4 is ready for scheduling.,INFO
2024-12-13 22:50:05.866278,High memory usage detected in pod db-pod.,WARNING
2024-12-15 15:52:28.866280,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-12 10:53:23.866283,Replica count for deployment deployment-9 dropped below threshold.,WARNING
2024-12-16 12:58:27.866285,Slow response time observed for pod frontend-pod.,WARNING
2024-12-17 01:13:28.866288,Deployment deployment-4 failed to roll out successfully.,ERROR
2024-12-11 16:19:38.866291,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-15 03:29:11.866293,High memory usage detected in pod db-pod.,WARNING
2024-12-17 05:58:29.866296,DiskPressure condition detected on node node-2.,WARNING
2024-12-13 06:15:10.866298,Backup job completed successfully.,INFO
2024-12-11 08:29:18.866300,Failed to mount volume for pod api-server.,ERROR
2024-12-11 03:58:07.866303,Deployment deployment-9 scaled to kube-system replicas.,INFO
2024-12-17 10:33:54.866305,Backup job completed successfully.,INFO
2024-12-12 19:51:54.866307,Deployment deployment-6 scaled to production replicas.,INFO
2024-12-16 01:14:57.866309,Backup job completed successfully.,INFO
2024-12-11 06:18:40.866312,Deployment deployment-7 scaled to kube-system replicas.,INFO
2024-12-15 14:38:25.866314,Backup job completed successfully.,INFO
2024-12-11 15:37:58.866316,Deployment deployment-7 failed to roll out successfully.,ERROR
2024-12-15 04:58:15.866320,Node node-3 is ready for scheduling.,INFO
2024-12-11 09:35:53.866323,DiskPressure condition detected on node node-4.,WARNING
2024-12-13 08:27:12.866326,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-13 04:00:35.866327,Backup job completed successfully.,INFO
2024-12-14 08:06:18.866330,Node node-1 is ready for scheduling.,INFO
2024-12-11 09:23:18.866333,Deployment deployment-10 scaled to kube-system replicas.,INFO
2024-12-13 09:57:14.866336,DiskPressure condition detected on node node-4.,WARNING
2024-12-13 04:13:36.866338,Slow response time observed for pod db-pod.,WARNING
2024-12-10 18:21:44.866341,High memory usage detected in pod db-pod.,WARNING
2024-12-15 11:40:56.866343,High memory usage detected in pod nginx-pod.,WARNING
2024-12-13 11:26:31.866346,Pod api-server started successfully in namespace production.,INFO
2024-12-16 12:35:56.866348,High memory usage detected in pod redis-pod.,WARNING
2024-12-12 05:16:59.866351,Failed to mount volume for pod db-pod.,ERROR
2024-12-14 02:50:21.866353,Failed to mount volume for pod api-server.,ERROR
2024-12-13 13:14:28.866356,Failed to mount volume for pod db-pod.,ERROR
2024-12-14 01:53:41.866359,Replica count for deployment deployment-9 dropped below threshold.,WARNING
2024-12-14 22:24:15.866361,Pod nginx-pod started successfully in namespace monitoring.,INFO
2024-12-14 08:37:54.866364,DiskPressure condition detected on node node-3.,WARNING
2024-12-12 16:16:57.866366,Failed to mount volume for pod redis-pod.,ERROR
2024-12-11 13:23:39.866369,Deployment deployment-1 failed to roll out successfully.,ERROR
2024-12-14 10:24:09.866371,DiskPressure condition detected on node node-1.,WARNING
2024-12-12 19:16:46.866374,Node node-2 is ready for scheduling.,INFO
2024-12-14 13:59:57.866376,Deployment deployment-8 scaled to monitoring replicas.,INFO
2024-12-14 11:10:34.866379,Deployment deployment-5 scaled to kube-system replicas.,INFO
2024-12-12 14:33:23.866381,Slow response time observed for pod db-pod.,WARNING
2024-12-16 20:18:55.866383,High memory usage detected in pod api-server.,WARNING
2024-12-13 14:28:39.866385,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-17 15:01:45.866387,Backup job completed successfully.,INFO
2024-12-11 04:25:58.866389,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-16 02:45:06.866392,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-11 20:56:00.866394,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-15 05:42:13.866397,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-12 19:48:04.866399,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 12:10:41.866401,Backup job completed successfully.,INFO
2024-12-11 01:54:58.866403,Node node-5 is ready for scheduling.,INFO
2024-12-12 06:01:58.866406,Replica count for deployment deployment-1 dropped below threshold.,WARNING
2024-12-12 22:46:28.866408,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-16 01:26:14.866410,Deployment deployment-8 scaled to kube-system replicas.,INFO
2024-12-11 04:11:12.866413,Node node-3 is ready for scheduling.,INFO
2024-12-11 03:42:59.866415,Pod redis-pod started successfully in namespace default.,INFO
2024-12-13 00:18:21.866417,DiskPressure condition detected on node node-2.,WARNING
2024-12-13 17:56:15.866420,Pod api-server started successfully in namespace production.,INFO
2024-12-13 03:58:19.866422,Node node-5 is ready for scheduling.,INFO
2024-12-12 23:00:54.866425,DiskPressure condition detected on node node-4.,WARNING
2024-12-11 19:21:00.866428,DiskPressure condition detected on node node-5.,WARNING
2024-12-12 14:14:01.866431,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-10 22:46:31.866433,Replica count for deployment deployment-8 dropped below threshold.,WARNING
2024-12-17 12:58:38.866436,Deployment deployment-10 scaled to kube-system replicas.,INFO
2024-12-15 19:11:45.866438,Node node-1 is ready for scheduling.,INFO
2024-12-16 01:44:28.866439,Backup job completed successfully.,INFO
2024-12-17 12:17:53.866442,Slow response time observed for pod api-server.,WARNING
2024-12-17 06:54:11.866444,Slow response time observed for pod nginx-pod.,WARNING
2024-12-13 11:34:53.866446,Replica count for deployment deployment-8 dropped below threshold.,WARNING
2024-12-17 11:33:42.866449,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-14 03:53:43.866451,Deployment deployment-9 scaled to kube-system replicas.,INFO
2024-12-14 22:39:09.866454,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-16 09:25:56.866456,Deployment deployment-10 failed to roll out successfully.,ERROR
2024-12-15 14:44:42.866459,DiskPressure condition detected on node node-2.,WARNING
2024-12-16 02:18:17.866461,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-13 10:02:20.866463,Deployment deployment-8 failed to roll out successfully.,ERROR
2024-12-15 22:37:09.866466,Deployment deployment-3 failed to roll out successfully.,ERROR
2024-12-17 05:02:29.866468,Failed to mount volume for pod redis-pod.,ERROR
2024-12-15 19:25:51.866470,Pod api-server started successfully in namespace monitoring.,INFO
2024-12-17 04:50:57.866473,DiskPressure condition detected on node node-2.,WARNING
2024-12-11 04:35:21.866475,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-12 17:30:49.866477,Failed to mount volume for pod redis-pod.,ERROR
2024-12-16 21:20:47.866480,Deployment deployment-8 failed to roll out successfully.,ERROR
2024-12-16 22:43:08.866482,DiskPressure condition detected on node node-3.,WARNING
2024-12-10 16:50:45.866485,Node node-1 is ready for scheduling.,INFO
2024-12-12 05:25:17.866487,Failed to mount volume for pod db-pod.,ERROR
2024-12-16 05:22:45.866489,High memory usage detected in pod redis-pod.,WARNING
2024-12-15 14:20:04.866492,Deployment deployment-9 scaled to default replicas.,INFO
2024-12-14 16:58:23.866494,Replica count for deployment deployment-6 dropped below threshold.,WARNING
2024-12-12 20:14:42.866496,Backup job completed successfully.,INFO
2024-12-17 00:30:43.866498,Slow response time observed for pod frontend-pod.,WARNING
2024-12-13 16:53:14.866500,Node node-3 is ready for scheduling.,INFO
2024-12-14 05:50:45.866503,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-16 17:06:35.866505,Node node-1 is ready for scheduling.,INFO
2024-12-13 02:36:13.866507,High memory usage detected in pod frontend-pod.,WARNING
2024-12-12 12:40:39.866510,Deployment deployment-7 scaled to production replicas.,INFO
2024-12-15 23:49:38.866512,Pod redis-pod started successfully in namespace monitoring.,INFO
2024-12-16 05:05:53.866515,Slow response time observed for pod api-server.,WARNING
2024-12-13 15:44:38.866517,Replica count for deployment deployment-6 dropped below threshold.,WARNING
2024-12-11 08:36:43.866520,High memory usage detected in pod api-server.,WARNING
2024-12-14 15:22:33.866523,Deployment deployment-3 failed to roll out successfully.,ERROR
2024-12-15 14:56:50.866525,High memory usage detected in pod nginx-pod.,WARNING
2024-12-14 07:41:06.866528,Deployment deployment-6 scaled to production replicas.,INFO
2024-12-15 15:56:50.866530,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-15 23:14:46.866532,Backup job completed successfully.,INFO
2024-12-17 01:42:14.866534,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 22:12:44.866537,Replica count for deployment deployment-1 dropped below threshold.,WARNING
2024-12-15 06:03:08.866539,DiskPressure condition detected on node node-5.,WARNING
2024-12-16 10:37:48.866542,High memory usage detected in pod api-server.,WARNING
2024-12-12 12:11:16.866544,Node node-1 is ready for scheduling.,INFO
2024-12-15 02:29:23.866546,Deployment deployment-1 scaled to kube-system replicas.,INFO
2024-12-14 18:06:39.866549,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-12 02:40:27.866551,Failed to mount volume for pod db-pod.,ERROR
2024-12-16 07:18:27.866554,Deployment deployment-3 failed to roll out successfully.,ERROR
2024-12-15 04:18:46.866556,DiskPressure condition detected on node node-5.,WARNING
2024-12-14 06:39:37.866558,Backup job completed successfully.,INFO
2024-12-12 20:20:19.866560,Failed to mount volume for pod redis-pod.,ERROR
2024-12-13 22:34:39.866563,DiskPressure condition detected on node node-2.,WARNING
2024-12-15 04:58:10.866565,Deployment deployment-4 failed to roll out successfully.,ERROR
2024-12-12 16:16:34.866567,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-14 04:56:44.866570,Node node-1 is ready for scheduling.,INFO
2024-12-11 13:29:16.866572,Backup job completed successfully.,INFO
2024-12-14 02:42:00.866574,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-13 10:23:13.866576,Replica count for deployment deployment-3 dropped below threshold.,WARNING
2024-12-14 23:24:11.866579,Slow response time observed for pod db-pod.,WARNING
2024-12-16 14:16:24.866581,Pod api-server started successfully in namespace production.,INFO
2024-12-14 10:29:54.866583,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-16 12:37:16.866586,Deployment deployment-5 scaled to kube-system replicas.,INFO
2024-12-14 23:28:57.866589,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-13 16:54:17.866591,Node node-4 is ready for scheduling.,INFO
2024-12-14 15:56:37.866594,Failed to mount volume for pod redis-pod.,ERROR
2024-12-10 20:32:39.866596,Backup job completed successfully.,INFO
2024-12-16 05:00:08.866599,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-12 20:14:27.866601,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-11 06:42:07.866604,Slow response time observed for pod db-pod.,WARNING
2024-12-12 20:49:53.866606,Failed to mount volume for pod db-pod.,ERROR
2024-12-14 08:25:10.866609,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-16 00:29:43.866612,Replica count for deployment deployment-1 dropped below threshold.,WARNING
2024-12-12 19:13:54.866618,DiskPressure condition detected on node node-3.,WARNING
2024-12-14 16:47:34.866621,DiskPressure condition detected on node node-2.,WARNING
2024-12-13 04:44:16.866624,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-13 13:19:55.866626,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-15 12:39:55.866629,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-14 17:27:58.866631,Pod redis-pod started successfully in namespace monitoring.,INFO
2024-12-10 19:31:57.866634,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-13 15:28:36.866636,Backup job completed successfully.,INFO
2024-12-10 22:25:36.866638,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-13 18:43:30.866641,Failed to mount volume for pod redis-pod.,ERROR
2024-12-11 04:48:26.866644,Deployment deployment-3 scaled to monitoring replicas.,INFO
2024-12-16 02:54:54.866647,DiskPressure condition detected on node node-3.,WARNING
2024-12-12 05:05:44.866649,Pod redis-pod started successfully in namespace monitoring.,INFO
2024-12-10 17:10:49.866652,Replica count for deployment deployment-7 dropped below threshold.,WARNING
2024-12-13 15:37:06.866655,Replica count for deployment deployment-9 dropped below threshold.,WARNING
2024-12-14 18:08:24.866656,Backup job completed successfully.,INFO
2024-12-10 23:15:40.866659,Node node-3 is ready for scheduling.,INFO
2024-12-16 21:59:33.866662,Replica count for deployment deployment-4 dropped below threshold.,WARNING
2024-12-15 04:42:43.866665,DiskPressure condition detected on node node-2.,WARNING
2024-12-11 02:56:45.866668,Pod nginx-pod started successfully in namespace default.,INFO
2024-12-13 15:54:37.866670,Deployment deployment-5 failed to roll out successfully.,ERROR
2024-12-16 18:46:51.866673,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-16 10:29:08.866675,High memory usage detected in pod db-pod.,WARNING
2024-12-14 01:45:11.866678,Deployment deployment-3 failed to roll out successfully.,ERROR
2024-12-12 08:28:34.866680,Backup job completed successfully.,INFO
2024-12-10 20:29:43.866682,Deployment deployment-8 scaled to production replicas.,INFO
2024-12-14 20:09:48.866685,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-16 11:26:25.866687,Failed to mount volume for pod redis-pod.,ERROR
2024-12-11 00:09:27.866690,Node node-2 is ready for scheduling.,INFO
2024-12-16 20:35:34.866693,Replica count for deployment deployment-2 dropped below threshold.,WARNING
2024-12-15 00:05:27.866696,Deployment deployment-1 scaled to default replicas.,INFO
2024-12-14 07:25:01.866698,Backup job completed successfully.,INFO
2024-12-13 04:11:21.866701,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-14 13:13:33.866703,High memory usage detected in pod redis-pod.,WARNING
2024-12-12 22:34:05.866706,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-16 17:22:53.866709,Node node-5 is ready for scheduling.,INFO
2024-12-16 05:05:48.866712,Deployment deployment-10 scaled to production replicas.,INFO
2024-12-15 17:10:00.866714,Pod db-pod started successfully in namespace monitoring.,INFO
2024-12-12 05:50:32.866717,Failed to mount volume for pod redis-pod.,ERROR
2024-12-12 04:48:32.866720,Replica count for deployment deployment-6 dropped below threshold.,WARNING
2024-12-11 18:26:51.866722,Pod redis-pod started successfully in namespace monitoring.,INFO
2024-12-12 04:30:45.866726,High memory usage detected in pod frontend-pod.,WARNING
2024-12-14 17:02:44.866728,DiskPressure condition detected on node node-5.,WARNING
2024-12-11 02:13:30.866731,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-11 00:37:38.866733,Deployment deployment-1 failed to roll out successfully.,ERROR
2024-12-16 05:41:43.866736,Node node-1 is ready for scheduling.,INFO
2024-12-16 07:27:18.866738,High memory usage detected in pod db-pod.,WARNING
2024-12-15 08:21:29.866741,Pod nginx-pod started successfully in namespace default.,INFO
2024-12-16 04:18:25.866744,Deployment deployment-2 scaled to monitoring replicas.,INFO
2024-12-15 21:28:58.866747,DiskPressure condition detected on node node-1.,WARNING
2024-12-11 07:04:16.866749,Pod api-server started successfully in namespace default.,INFO
2024-12-17 09:26:14.866752,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-12 15:21:50.866755,Node node-3 is ready for scheduling.,INFO
2024-12-14 07:49:19.866757,High memory usage detected in pod nginx-pod.,WARNING
2024-12-14 08:10:39.866760,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-13 18:51:32.866762,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-16 08:05:13.866765,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-11 11:30:57.866768,Node node-3 is ready for scheduling.,INFO
2024-12-16 02:39:47.866770,DiskPressure condition detected on node node-5.,WARNING
2024-12-12 01:44:28.866773,Deployment deployment-2 scaled to monitoring replicas.,INFO
2024-12-13 06:04:16.866775,Backup job completed successfully.,INFO
2024-12-14 21:18:34.866778,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-17 09:59:30.866780,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-15 02:43:44.866784,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-15 11:24:24.866787,Replica count for deployment deployment-10 dropped below threshold.,WARNING
2024-12-16 19:02:43.866790,Slow response time observed for pod redis-pod.,WARNING
2024-12-16 23:18:41.866793,Failed to mount volume for pod db-pod.,ERROR
2024-12-12 05:02:02.866797,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-16 21:25:56.866799,Deployment deployment-5 scaled to monitoring replicas.,INFO
2024-12-13 00:55:32.866802,Replica count for deployment deployment-2 dropped below threshold.,WARNING
2024-12-14 23:12:12.866805,Pod frontend-pod started successfully in namespace kube-system.,INFO
2024-12-14 12:25:20.866807,Failed to mount volume for pod redis-pod.,ERROR
2024-12-15 17:44:08.866809,Backup job completed successfully.,INFO
2024-12-13 09:56:04.866812,Replica count for deployment deployment-10 dropped below threshold.,WARNING
2024-12-16 00:01:32.866815,Deployment deployment-7 scaled to default replicas.,INFO
2024-12-13 15:48:34.866818,DiskPressure condition detected on node node-2.,WARNING
2024-12-17 09:25:08.866820,Deployment deployment-3 scaled to kube-system replicas.,INFO
2024-12-11 05:06:18.866823,Replica count for deployment deployment-9 dropped below threshold.,WARNING
2024-12-12 06:10:15.866826,Pod redis-pod started successfully in namespace default.,INFO
2024-12-15 11:27:32.866828,Replica count for deployment deployment-6 dropped below threshold.,WARNING
2024-12-15 23:24:15.866831,Pod redis-pod started successfully in namespace default.,INFO
2024-12-12 16:30:09.866834,Node node-2 is ready for scheduling.,INFO
2024-12-16 06:39:28.866836,Deployment deployment-10 scaled to default replicas.,INFO
2024-12-14 23:29:47.866839,Deployment deployment-10 failed to roll out successfully.,ERROR
2024-12-12 04:03:00.866841,Backup job completed successfully.,INFO
2024-12-12 15:25:22.866845,Failed to mount volume for pod redis-pod.,ERROR
2024-12-14 01:30:13.866847,Pod nginx-pod started successfully in namespace kube-system.,INFO
2024-12-13 19:27:24.866850,Deployment deployment-10 failed to roll out successfully.,ERROR
2024-12-13 05:14:36.866853,DiskPressure condition detected on node node-5.,WARNING
2024-12-17 10:28:43.866855,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-11 00:02:09.866858,Slow response time observed for pod frontend-pod.,WARNING
2024-12-11 09:37:57.866860,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 09:28:30.866863,Replica count for deployment deployment-7 dropped below threshold.,WARNING
2024-12-12 15:41:23.866866,High memory usage detected in pod redis-pod.,WARNING
2024-12-16 05:11:29.866868,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 10:13:51.866870,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-14 13:08:49.866873,High memory usage detected in pod db-pod.,WARNING
2024-12-12 07:48:09.866875,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-13 21:39:36.866878,High memory usage detected in pod api-server.,WARNING
2024-12-12 09:21:24.866879,Backup job completed successfully.,INFO
2024-12-12 10:47:06.866882,Node node-4 is ready for scheduling.,INFO
2024-12-12 15:54:23.866884,Pod db-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-16 23:58:17.866887,Slow response time observed for pod frontend-pod.,WARNING
2024-12-14 20:20:35.866889,Pod nginx-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-15 15:47:37.866891,Replica count for deployment deployment-3 dropped below threshold.,WARNING
2024-12-16 12:25:36.866893,Pod frontend-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-16 19:16:23.866895,Backup job completed successfully.,INFO
2024-12-11 13:38:08.866897,Replica count for deployment deployment-1 dropped below threshold.,WARNING
2024-12-16 03:03:58.866900,DiskPressure condition detected on node node-4.,WARNING
2024-12-17 01:36:23.866902,Pod nginx-pod started successfully in namespace kube-system.,INFO
2024-12-12 09:21:50.866905,Replica count for deployment deployment-3 dropped below threshold.,WARNING
2024-12-15 13:05:00.866907,Deployment deployment-5 failed to roll out successfully.,ERROR
2024-12-17 09:45:22.866909,Backup job completed successfully.,INFO
2024-12-16 12:10:36.866912,Failed to mount volume for pod frontend-pod.,ERROR
2024-12-13 13:34:36.866914,Slow response time observed for pod redis-pod.,WARNING
2024-12-17 08:56:56.866916,High memory usage detected in pod nginx-pod.,WARNING
2024-12-16 10:40:10.866919,DiskPressure condition detected on node node-5.,WARNING
2024-12-16 06:41:41.866921,Node node-4 is ready for scheduling.,INFO
2024-12-12 06:43:27.866923,Failed to mount volume for pod api-server.,ERROR
2024-12-14 03:47:40.866926,DiskPressure condition detected on node node-1.,WARNING
2024-12-15 05:40:15.866928,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-17 04:58:59.866930,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 21:30:02.866933,Slow response time observed for pod redis-pod.,WARNING
2024-12-12 18:12:15.866934,Backup job completed successfully.,INFO
2024-12-17 05:36:36.866937,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-13 19:23:49.866939,High memory usage detected in pod redis-pod.,WARNING
2024-12-16 11:02:17.866941,Deployment deployment-1 scaled to monitoring replicas.,INFO
2024-12-15 18:37:04.866944,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 09:58:29.866946,Pod nginx-pod started successfully in namespace default.,INFO
2024-12-14 08:22:57.866948,Pod api-server started successfully in namespace kube-system.,INFO
2024-12-14 08:20:45.866950,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-12 12:41:02.866954,High memory usage detected in pod redis-pod.,WARNING
2024-12-13 18:15:30.866955,Backup job completed successfully.,INFO
2024-12-13 12:42:08.866958,Deployment deployment-9 scaled to kube-system replicas.,INFO
2024-12-16 21:38:30.866960,Node node-2 is ready for scheduling.,INFO
2024-12-12 01:29:09.866962,Backup job completed successfully.,INFO
2024-12-16 03:21:57.866963,Backup job completed successfully.,INFO
2024-12-15 21:27:20.866965,Backup job completed successfully.,INFO
2024-12-11 13:48:30.866967,Deployment deployment-7 failed to roll out successfully.,ERROR
2024-12-16 12:02:40.866970,Pod redis-pod started successfully in namespace kube-system.,INFO
2024-12-15 11:27:29.866972,DiskPressure condition detected on node node-1.,WARNING
2024-12-12 23:56:32.866975,Failed to mount volume for pod api-server.,ERROR
2024-12-11 06:52:26.866977,High memory usage detected in pod frontend-pod.,WARNING
2024-12-14 06:10:39.866979,Slow response time observed for pod redis-pod.,WARNING
2024-12-17 04:12:35.866981,Slow response time observed for pod redis-pod.,WARNING
2024-12-13 14:33:22.866983,Slow response time observed for pod db-pod.,WARNING
2024-12-15 02:16:01.866986,Deployment deployment-7 scaled to monitoring replicas.,INFO
2024-12-12 12:17:43.866988,Deployment deployment-9 failed to roll out successfully.,ERROR
2024-12-17 02:12:20.866990,Pod nginx-pod started successfully in namespace default.,INFO
2024-12-12 18:44:45.866993,Slow response time observed for pod frontend-pod.,WARNING
2024-12-13 18:15:52.866995,Deployment deployment-4 scaled to production replicas.,INFO
2024-12-15 23:05:32.866998,Deployment deployment-8 failed to roll out successfully.,ERROR
2024-12-10 22:06:54.867000,Deployment deployment-10 failed to roll out successfully.,ERROR
2024-12-12 18:28:50.867002,Backup job completed successfully.,INFO
2024-12-11 03:05:58.867004,Failed to mount volume for pod db-pod.,ERROR
2024-12-17 12:46:16.867006,Pod redis-pod started successfully in namespace production.,INFO
2024-12-14 10:01:23.867009,Node node-4 is NotReady for scheduling pods.,ERROR
2024-12-13 20:36:19.867011,Deployment deployment-6 scaled to production replicas.,INFO
2024-12-16 22:36:04.867014,Node node-4 is ready for scheduling.,INFO
2024-12-10 19:21:25.867016,Node node-5 is NotReady for scheduling pods.,ERROR
2024-12-13 21:25:01.867019,Pod nginx-pod started successfully in namespace production.,INFO
2024-12-16 06:36:12.867021,Pod api-server started successfully in namespace default.,INFO
2024-12-11 03:04:23.867023,Deployment deployment-2 failed to roll out successfully.,ERROR
2024-12-11 13:43:00.867025,Backup job completed successfully.,INFO
2024-12-16 17:15:04.867027,Backup job completed successfully.,INFO
2024-12-11 15:28:05.867029,Pod redis-pod started successfully in namespace production.,INFO
2024-12-16 13:27:07.867031,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-11 05:22:33.867034,Pod nginx-pod started successfully in namespace production.,INFO
2024-12-12 11:22:53.867037,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-16 07:28:57.867040,High memory usage detected in pod api-server.,WARNING
2024-12-11 22:40:18.867042,DiskPressure condition detected on node node-3.,WARNING
2024-12-16 03:48:21.867044,Deployment deployment-6 failed to roll out successfully.,ERROR
2024-12-13 08:19:01.867047,High memory usage detected in pod api-server.,WARNING
2024-12-10 18:33:00.867049,Deployment deployment-2 scaled to default replicas.,INFO
2024-12-16 16:58:31.867052,Deployment deployment-4 scaled to default replicas.,INFO
2024-12-14 20:51:32.867054,DiskPressure condition detected on node node-4.,WARNING
2024-12-16 03:54:34.867057,Failed to mount volume for pod nginx-pod.,ERROR
2024-12-14 13:35:28.867059,Node node-2 is NotReady for scheduling pods.,ERROR
2024-12-14 09:45:23.867061,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-12 17:26:00.867064,Node node-3 is ready for scheduling.,INFO
2024-12-12 04:29:20.867066,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-13 19:05:47.867068,Node node-1 is ready for scheduling.,INFO
2024-12-16 04:17:37.867071,Pod redis-pod crashed due to out of memory (OOMKilled).,ERROR
2024-12-10 21:11:04.867073,Slow response time observed for pod db-pod.,WARNING
2024-12-11 23:11:38.867075,Deployment deployment-4 failed to roll out successfully.,ERROR
2024-12-12 20:18:59.867078,High memory usage detected in pod db-pod.,WARNING
2024-12-12 18:42:44.867080,Node node-1 is NotReady for scheduling pods.,ERROR
2024-12-12 16:32:40.867083,Pod api-server crashed due to out of memory (OOMKilled).,ERROR
2024-12-15 18:05:46.867085,Backup job completed successfully.,INFO
2024-12-14 09:33:06.867087,DiskPressure condition detected on node node-5.,WARNING
2024-12-15 02:36:47.867090,Node node-3 is NotReady for scheduling pods.,ERROR
2024-12-15 13:12:40.867093,Pod redis-pod started successfully in namespace default.,INFO
2024-12-17 14:58:53.867095,Pod nginx-pod started successfully in namespace default.,INFO
2024-12-13 18:00:00.867098,DiskPressure condition detected on node node-5.,WARNING
